oln	length
ENST00000234389	1021
ENST00000234392	290
ENST00000234396	513
ENST00000234420	1360
ENST00000234453	300
ENST00000234454	261
ENST00000234590	433
ENST00000234626	574
ENST00000234677	514
ENST00000234701	893
ENST00000234739	1426
ENST00000234798	302
ENST00000234816	468
ENST00000234827	208
ENST00000234831	288
ENST00000234875	127
ENST00000234961	372
ENST00000235090	342
ENST00000235150	732
ENST00000235180	979
ENST00000235307	121
ENST00000235310	211
ENST00000235329	757
ENST00000235332	388
ENST00000235345	355
ENST00000235347	474
ENST00000235349	478
ENST00000235372	1718
ENST00000235382	211
ENST00000235453	775
ENST00000235521	342
ENST00000235532	389
ENST00000235628	368
ENST00000235739	124
ENST00000235835	359
ENST00000235932	203
ENST00000235933	133
ENST00000236040	714
ENST00000236051	306
ENST00000236067	205
ENST00000236137	497
ENST00000236147	334
ENST00000236192	141
ENST00000236255	626
ENST00000236273	242
ENST00000236342	333
ENST00000236412	351
ENST00000236495	681
ENST00000236671	348
ENST00000236693	246
ENST00000236698	1258
ENST00000236709	340
ENST00000236826	367
ENST00000236850	249
ENST00000236877	901
ENST00000236914	541
ENST00000236918	297
ENST00000236925	1489
ENST00000236937	268
ENST00000236938	332
ENST00000236957	224
ENST00000236959	592
ENST00000236979	55
ENST00000236980	710
ENST00000237014	127
ENST00000237172	1213
ENST00000237201	265
ENST00000237247	828
ENST00000237264	186
ENST00000237275	222
ENST00000237281	745
ENST00000237283	191
ENST00000237289	789
ENST00000237305	431
ENST00000237316	179
ENST00000237353	1022
ENST00000237380	178
ENST00000237449	4158
ENST00000237455	685
ENST00000237500	172
ENST00000237530	609
ENST00000237536	1423
ENST00000237596	968
ENST00000237612	655
ENST00000237623	298
ENST00000237642	358
ENST00000237653	368
ENST00000237654	377
ENST00000237696	294
ENST00000237822	325
ENST00000237837	227
ENST00000237853	640
ENST00000237858	105
ENST00000237889	97
ENST00000237937	213
ENST00000238018	454
ENST00000238081	245
ENST00000238091	200
ENST00000238112	683
ENST00000238146	600
ENST00000238156	331
ENST00000238256	1219
ENST00000238341	2325
ENST00000238379	251
ENST00000238497	444
ENST00000238508	397
ENST00000238558	257
ENST00000238561	513
ENST00000238607	140
ENST00000238609	130
ENST00000238616	978
ENST00000238618	98
ENST00000238628	208
ENST00000238633	129
ENST00000238647	796
ENST00000238651	483
ENST00000238667	526
ENST00000238682	277
ENST00000238688	109
ENST00000238714	736
ENST00000238721	332
ENST00000238738	202
ENST00000238788	688
ENST00000238789	1458
ENST00000238823	519
ENST00000238831	244
ENST00000238855	936
ENST00000238875	171
ENST00000238892	101
ENST00000238936	517
ENST00000238961	1173
ENST00000238983	379
ENST00000238994	317
ENST00000239007	228
ENST00000239032	370
ENST00000239117	270
ENST00000239144	243
ENST00000239151	269
ENST00000239165	217
ENST00000239174	301
ENST00000239223	367
ENST00000239231	370
ENST00000239243	267
ENST00000239316	114
ENST00000239347	166
ENST00000239367	463
ENST00000239374	715
ENST00000239440	1544
ENST00000239444	772
ENST00000239446	774
ENST00000239449	772
ENST00000239450	769
ENST00000239451	301
ENST00000239461	245
ENST00000239462	1271
ENST00000239587	592
ENST00000239614	559
ENST00000239666	140
ENST00000239690	583
ENST00000239830	488
ENST00000239849	317
ENST00000239859	214
ENST00000239878	83
ENST00000239882	619
ENST00000239891	324
ENST00000239906	392
ENST00000239938	543
ENST00000239940	139
ENST00000239944	66
ENST00000240050	350
ENST00000240055	207
ENST00000240079	194
ENST00000240093	644
ENST00000240095	462
ENST00000240100	393
ENST00000240123	671
ENST00000240132	503
ENST00000240139	512
ENST00000240159	258
ENST00000240185	414
ENST00000240189	474
ENST00000240285	341
ENST00000240304	432
ENST00000240306	240
ENST00000240316	576
ENST00000240328	712
ENST00000240333	322
ENST00000240335	545
ENST00000240361	1497
ENST00000240364	453
ENST00000240423	741
ENST00000240488	204
ENST00000240499	474
ENST00000240587	1081
ENST00000240615	309
ENST00000240617	515
ENST00000240618	216
ENST00000240619	307
ENST00000240636	135
ENST00000240651	500
ENST00000240662	424
ENST00000240687	318
ENST00000240691	312
ENST00000240719	640
ENST00000240727	510
ENST00000240731	564
ENST00000240851	400
ENST00000240874	2985
ENST00000240922	169
ENST00000241001	422
ENST00000241014	711
ENST00000241041	336
ENST00000241051	511
ENST00000241052	526
ENST00000241069	583
ENST00000241071	580
ENST00000241124	261
ENST00000241125	435
ENST00000241256	366
ENST00000241261	281
ENST00000241274	951
ENST00000241305	731
ENST00000241312	3487
ENST00000241337	218
ENST00000241356	318
ENST00000241391	458
ENST00000241393	352
ENST00000241416	494
ENST00000241436	870
ENST00000241453	967
ENST00000241463	242
ENST00000241502	318
ENST00000241527	339
ENST00000241600	296
ENST00000241651	224
ENST00000241704	1224
ENST00000241802	232
ENST00000241808	101
ENST00000241891	478
ENST00000242057	838
ENST00000242059	413
ENST00000242066	477
ENST00000242067	887
ENST00000242104	108
ENST00000242108	568
ENST00000242140	483
ENST00000242159	230
ENST00000242208	116
ENST00000242209	546
ENST00000242248	494
ENST00000242249	125
ENST00000242257	228
ENST00000242261	202
ENST00000242275	297
ENST00000242285	248
ENST00000242310	1826
ENST00000242315	399
ENST00000242317	699
ENST00000242351	901
ENST00000242375	326
ENST00000242462	214
ENST00000242465	131
ENST00000242480	476
ENST00000242505	582
ENST00000242576	313
ENST00000242577	89
ENST00000242591	675
ENST00000242592	388
ENST00000242607	273
ENST00000242719	153
ENST00000242728	482
ENST00000242729	243
ENST00000242737	2701
ENST00000242776	426
ENST00000242783	941
ENST00000242784	176
ENST00000242786	815
ENST00000242804	627
ENST00000242810	600
ENST00000242819	201
ENST00000242827	206
ENST00000242839	1465
ENST00000242848	1668
ENST00000242872	269
ENST00000242994	331
ENST00000243040	153
ENST00000243045	153
ENST00000243050	598
ENST00000243052	536
ENST00000243056	330
ENST00000243077	4525
ENST00000243103	282
ENST00000243108	235
ENST00000243112	270
ENST00000243167	579
ENST00000243189	290
ENST00000243213	354
ENST00000243219	60
ENST00000243222	662
ENST00000243253	476
ENST00000243286	200
ENST00000243298	201
ENST00000243300	1582
ENST00000243314	315
ENST00000243326	2472
ENST00000243344	1316
ENST00000243346	307
ENST00000243347	260
ENST00000243349	473
ENST00000243389	476
ENST00000243440	127
ENST00000243457	426
ENST00000243498	439
ENST00000243501	167
ENST00000243563	281
ENST00000243578	175
ENST00000243583	544
ENST00000243611	235
ENST00000243643	603
ENST00000243644	532
ENST00000243662	211
ENST00000243673	407
ENST00000243706	602
ENST00000243776	775
ENST00000243786	134
ENST00000243806	455
ENST00000243878	346
ENST00000243896	365
ENST00000243903	607
ENST00000243911	323
ENST00000243913	430
ENST00000243914	663
ENST00000243918	156
ENST00000243924	57
ENST00000243938	207
ENST00000243964	1139
ENST00000243997	51
ENST00000244007	1289
ENST00000244020	344
ENST00000244040	194
ENST00000244043	500
ENST00000244049	805
ENST00000244050	264
ENST00000244051	460
ENST00000244061	228
ENST00000244096	369
ENST00000244137	492
ENST00000244174	481
ENST00000244204	343
ENST00000244217	140
ENST00000244221	123
ENST00000244227	155
ENST00000244230	681
ENST00000244241	179
ENST00000244289	1076
ENST00000244293	392
ENST00000244295	385
ENST00000244296	385
ENST00000244303	669
ENST00000244314	463
ENST00000244333	296
ENST00000244336	286
ENST00000244360	420
ENST00000244364	7570
ENST00000244426	447
ENST00000244458	444
ENST00000244496	259
ENST00000244513	500
ENST00000244519	555
ENST00000244520	159
ENST00000244527	467
ENST00000244533	1492
ENST00000244534	220
ENST00000244537	102
ENST00000244546	980
ENST00000244565	518
ENST00000244571	962
ENST00000244573	214
ENST00000244576	358
ENST00000244623	313
ENST00000244645	503
ENST00000244669	224
ENST00000244709	214
ENST00000244711	185
ENST00000244728	935
ENST00000244741	163
ENST00000244745	474
ENST00000244751	593
ENST00000244763	268
ENST00000244766	89
ENST00000244769	815
ENST00000244776	374
ENST00000244815	807
ENST00000244869	140
ENST00000244891	452
ENST00000244926	69
ENST00000244930	77
ENST00000245046	260
ENST00000245105	1336
ENST00000245121	538
ENST00000245157	721
ENST00000245185	61
ENST00000245206	401
ENST00000245222	654
ENST00000245255	861
ENST00000245304	180
ENST00000245312	348
ENST00000245323	306
ENST00000245382	647
ENST00000245407	557
ENST00000245414	325
ENST00000245441	2090
ENST00000245448	175
ENST00000245451	116
ENST00000245457	358
ENST00000245458	55
ENST00000245479	509
ENST00000245503	1941
ENST00000245539	205
ENST00000245543	198
ENST00000245544	656
ENST00000245551	222
ENST00000245552	201
ENST00000245564	570
ENST00000245615	472
ENST00000245620	608
ENST00000245621	441
ENST00000245663	589
ENST00000245680	523
ENST00000245787	225
ENST00000245796	1056
ENST00000245810	135
ENST00000245812	201
ENST00000245816	221
ENST00000245817	254
ENST00000245838	1593
ENST00000245903	193
ENST00000245907	1641
ENST00000245908	576
ENST00000245912	240
ENST00000245923	545
ENST00000245925	649
ENST00000245932	379
ENST00000245934	1274
ENST00000245957	1237
ENST00000245960	580
ENST00000245983	97
ENST00000246006	631
ENST00000246012	121
ENST00000246020	126
ENST00000246024	326
ENST00000246041	200
ENST00000246043	1410
ENST00000246069	164
ENST00000246070	251
ENST00000246071	225
ENST00000246080	199
ENST00000246081	111
ENST00000246090	90
ENST00000246100	295
ENST00000246104	307
ENST00000246105	164
ENST00000246112	572
ENST00000246115	384
ENST00000246117	521
ENST00000246139	193
ENST00000246151	211
ENST00000246163	159
ENST00000246166	437
ENST00000246174	558
ENST00000246186	490
ENST00000246190	396
ENST00000246194	305
ENST00000246199	149
ENST00000246229	496
ENST00000246314	860
ENST00000246337	367
ENST00000246489	573
ENST00000246505	398
ENST00000246515	81
ENST00000246529	612
ENST00000246532	333
ENST00000246533	268
ENST00000246535	357
ENST00000246548	640
ENST00000246549	330
ENST00000246551	75
ENST00000246553	300
ENST00000246554	85
ENST00000246635	458
ENST00000246646	456
ENST00000246657	354
ENST00000246662	623
ENST00000246672	614
ENST00000246747	183
ENST00000246785	334
ENST00000246792	215
ENST00000246794	153
ENST00000246801	592
ENST00000246802	477
ENST00000246841	626
ENST00000246868	249
ENST00000246891	170
ENST00000246895	43
ENST00000246912	298
ENST00000246914	1243
ENST00000246949	260
ENST00000246957	645
ENST00000247001	645
ENST00000247003	483
ENST00000247005	119
ENST00000247020	193
ENST00000247026	558
ENST00000247087	1603
ENST00000247138	396
ENST00000247153	442
ENST00000247161	428
ENST00000247178	492
ENST00000247182	284
ENST00000247191	846
ENST00000247194	354
ENST00000247207	639
ENST00000247219	375
ENST00000247225	441
ENST00000247226	1219
ENST00000247270	206
ENST00000247271	393
ENST00000247291	149
ENST00000247306	210
ENST00000247452	373
ENST00000247461	572
ENST00000247470	195
ENST00000247655	47
ENST00000247665	124
ENST00000247668	500
ENST00000247706	439
ENST00000247815	1087
ENST00000247829	237
ENST00000247833	476
ENST00000247843	227
ENST00000247866	72
ENST00000247879	316
ENST00000247881	299
ENST00000247883	299
ENST00000247930	760
ENST00000247933	626
ENST00000247956	595
ENST00000247970	163
ENST00000247977	326
ENST00000247986	1029
ENST00000247992	134
ENST00000248041	524
ENST00000248054	1162
ENST00000248058	309
ENST00000248070	863
ENST00000248071	355
ENST00000248072	319
ENST00000248073	320
ENST00000248076	338
ENST00000248089	138
ENST00000248098	190
ENST00000248104	680
ENST00000248114	205
ENST00000248121	229
ENST00000248139	281
ENST00000248142	920
ENST00000248150	64
ENST00000248211	573
ENST00000248228	399
ENST00000248244	712
ENST00000248248	547
ENST00000248306	603
ENST00000248342	217
ENST00000248378	109
ENST00000248384	323
ENST00000248437	448
ENST00000248444	826
ENST00000248450	434
ENST00000248451	385
ENST00000248484	394
ENST00000248550	785
ENST00000248553	205
ENST00000248564	70
ENST00000248566	70
ENST00000248572	71
ENST00000248594	780
ENST00000248598	416
ENST00000248600	313
ENST00000248633	1283
ENST00000248668	740
ENST00000248673	326
ENST00000248701	61
ENST00000248706	248
ENST00000248846	1819
ENST00000248879	220
ENST00000248899	339
ENST00000248901	394
ENST00000248923	380
ENST00000248924	398
ENST00000248929	749
ENST00000248933	996
ENST00000248948	103
ENST00000248958	193
ENST00000248975	245
ENST00000248980	378
ENST00000249005	353
ENST00000249007	317
ENST00000249014	391
ENST00000249016	422
ENST00000249041	368
ENST00000249042	296
ENST00000249044	433
ENST00000249053	176
ENST00000249064	279
ENST00000249066	337
ENST00000249071	189
ENST00000249075	180
ENST00000249079	217
ENST00000249116	199
ENST00000249209	182
ENST00000249269	444
ENST00000249270	621
ENST00000249284	291
ENST00000249289	119
ENST00000249299	95
ENST00000249330	593
ENST00000249344	834
ENST00000249356	200
ENST00000249363	615
ENST00000249364	296
ENST00000249373	760
ENST00000249375	498
ENST00000249377	423
ENST00000249389	348
ENST00000249396	388
ENST00000249440	432
ENST00000249442	262
ENST00000249499	352
ENST00000249501	340
ENST00000249504	338
ENST00000249601	698
ENST00000249636	650
ENST00000249647	211
ENST00000249700	351
ENST00000249749	659
ENST00000249750	518
ENST00000249776	316
ENST00000249786	59
ENST00000249806	311
ENST00000249822	111
ENST00000249837	3753
ENST00000249842	410
ENST00000249861	257
ENST00000249883	779
ENST00000249887	350
ENST00000249910	580
ENST00000249923	952
ENST00000250003	320
ENST00000250018	444
ENST00000250024	867
ENST00000250055	233
ENST00000250056	248
ENST00000250066	1406
ENST00000250076	417
ENST00000250087	384
ENST00000250092	333
ENST00000250101	122
ENST00000250111	290
ENST00000250113	673
ENST00000250124	246
ENST00000250237	402
ENST00000250241	894
ENST00000250244	423
ENST00000250263	348
ENST00000250340	302
ENST00000250351	231
ENST00000250360	446
ENST00000250373	902
ENST00000250377	538
ENST00000250379	280
ENST00000250383	257
ENST00000250405	192
ENST00000250416	583
ENST00000250448	472
ENST00000250454	285
ENST00000250457	239
ENST00000250489	277
ENST00000250495	76
ENST00000250498	112
ENST00000250535	200
ENST00000250559	181
ENST00000250572	866
ENST00000250615	207
ENST00000250617	776
ENST00000250693	273
ENST00000250699	426
ENST00000250784	263
ENST00000250823	125
ENST00000250831	496
ENST00000250838	541
ENST00000250863	295
ENST00000250894	1336
ENST00000250896	465
ENST00000250916	252
ENST00000250974	310
ENST00000251020	1324
ENST00000251038	736
ENST00000251041	1858
ENST00000251047	480
ENST00000251074	326
ENST00000251076	3036
ENST00000251081	766
ENST00000251089	670
ENST00000251091	718
ENST00000251101	443
ENST00000251102	1251
ENST00000251108	514
ENST00000251127	1738
ENST00000251157	2140
ENST00000251166	925
ENST00000251170	696
ENST00000251195	1339
ENST00000251203	374
ENST00000251241	779
ENST00000251250	303
ENST00000251268	2818
ENST00000251269	617
ENST00000251287	889
ENST00000251296	443
ENST00000251303	275
ENST00000251343	678
ENST00000251363	394
ENST00000251372	473
ENST00000251376	460
ENST00000251412	451
ENST00000251413	451
ENST00000251424	559
ENST00000251453	145
ENST00000251472	1570
ENST00000251473	343
ENST00000251481	296
ENST00000251496	1015
ENST00000251507	815
ENST00000251527	921
ENST00000251535	663
ENST00000251546	255
ENST00000251566	504
ENST00000251582	958
ENST00000251588	475
ENST00000251595	141
ENST00000251607	393
ENST00000251630	354
ENST00000251636	1369
ENST00000251642	678
ENST00000251643	494
ENST00000251645	416
ENST00000251646	404
ENST00000251654	511
ENST00000251691	2177
ENST00000251722	1235
ENST00000251739	964
ENST00000251775	450
ENST00000251776	212
ENST00000251808	625
ENST00000251809	926
ENST00000251810	351
ENST00000251822	727
ENST00000251849	648
ENST00000251864	1180
ENST00000251871	651
ENST00000251879	1423
ENST00000251900	700
ENST00000251921	526
ENST00000251943	1137
ENST00000251968	389
ENST00000251973	1032
ENST00000251993	404
ENST00000252011	703
ENST00000252015	796
ENST00000252029	472
ENST00000252032	1177
ENST00000252034	760
ENST00000252037	327
ENST00000252050	2517
ENST00000252071	189
ENST00000252085	903
ENST00000252087	915
ENST00000252100	493
ENST00000252102	98
ENST00000252108	1066
ENST00000252115	420
ENST00000252136	625
ENST00000252137	476
ENST00000252172	1938
ENST00000252207	394
ENST00000252211	538
ENST00000252229	361
ENST00000252242	590
ENST00000252244	643
ENST00000252245	551
ENST00000252250	563
ENST00000252252	563
ENST00000252288	235
ENST00000252318	637
ENST00000252321	613
ENST00000252322	395
ENST00000252329	122
ENST00000252336	1023
ENST00000252338	473
ENST00000252440	383
ENST00000252445	83
ENST00000252453	177
ENST00000252456	297
ENST00000252457	620
ENST00000252463	725
ENST00000252482	409
ENST00000252483	507
ENST00000252486	299
ENST00000252487	361
ENST00000252490	79
ENST00000252505	391
ENST00000252506	159
ENST00000252512	1086
ENST00000252519	788
ENST00000252530	349
ENST00000252542	952
ENST00000252575	1299
ENST00000252590	442
ENST00000252593	161
ENST00000252594	428
ENST00000252595	646
ENST00000252597	703
ENST00000252599	593
ENST00000252602	46
ENST00000252603	257
ENST00000252622	102
ENST00000252655	560
ENST00000252660	325
ENST00000252674	559
ENST00000252675	374
ENST00000252677	125
ENST00000252699	911
ENST00000252711	320
ENST00000252713	491
ENST00000252723	166
ENST00000252725	371
ENST00000252729	260
ENST00000252744	1215
ENST00000252771	889
ENST00000252785	225
ENST00000252797	408
ENST00000252799	191
ENST00000252804	1453
ENST00000252809	114
ENST00000252813	209
ENST00000252818	347
ENST00000252825	671
