oln	evolutionary_rate
ENST00000357182	0.0249
ENST00000357195	0.0024
ENST00000357203	0.0123
ENST00000357234	0.0261
ENST00000357235	0.0000
ENST00000357244	0.0042
ENST00000357246	0.0612
ENST00000357250	0.0271
ENST00000357254	0.0249
ENST00000357308	0.0057
ENST00000357321	0.0199
ENST00000357337	0.0108
ENST00000357338	0.0052
ENST00000357365	0.0267
ENST00000357368	0.0722
ENST00000357384	0.0032
ENST00000357436	0.0200
ENST00000357461	0.0060
ENST00000357485	0.0523
ENST00000357495	0.0815
ENST00000357500	0.0000
ENST00000357525	0.0192
ENST00000357582	0.0311
ENST00000357618	0.0575
ENST00000357632	0.0136
ENST00000357640	0.0191
ENST00000357681	0.0166
ENST00000357731	0.0141
ENST00000357736	0.0000
ENST00000357750	0.0190
ENST00000357780	0.0848
ENST00000357814	0.0338
ENST00000357849	0.0000
ENST00000357872	0.0576
ENST00000357881	0.0067
ENST00000357899	0.0070
ENST00000357901	0.0495
ENST00000357936	0.0458
ENST00000357947	0.0671
ENST00000357949	0.0127
ENST00000357955	0.0079
ENST00000357985	0.1021
ENST00000357992	0.0209
ENST00000358015	0.0073
ENST00000358022	0.0853
ENST00000358024	0.0085
ENST00000358039	0.0261
ENST00000358065	0.0238
ENST00000358077	0.0154
ENST00000358117	0.0000
ENST00000358154	0.0131
ENST00000358157	0.0222
ENST00000358171	0.0120
ENST00000358196	0.0236
ENST00000358204	0.0048
ENST00000358207	0.0295
ENST00000358208	0.0037
ENST00000358212	0.0131
ENST00000358227	0.1802
ENST00000358230	0.0378
ENST00000358241	0.0578
ENST00000358252	0.0434
ENST00000358290	0.0567
ENST00000358301	0.0183
ENST00000358309	0.0413
ENST00000358316	0.0000
ENST00000358337	0.0235
ENST00000358344	0.0090
ENST00000358365	0.0014
ENST00000358372	0.0051
ENST00000358377	0.0328
ENST00000358385	0.0128
ENST00000358415	0.0296
ENST00000358432	0.0432
ENST00000358465	0.0080
ENST00000358470	0.0162
ENST00000358514	0.0330
ENST00000358540	0.0212
ENST00000358543	0.0543
ENST00000358544	0.0236
ENST00000358572	0.0345
ENST00000358598	0.0026
ENST00000358656	0.0623
ENST00000358664	0.0000
ENST00000358666	0.0000
ENST00000358671	0.0710
ENST00000358689	0.0146
ENST00000358704	0.0019
ENST00000358739	0.0000
ENST00000358755	0.0156
ENST00000358763	0.0138
ENST00000358776	0.0431
ENST00000358780	0.0059
ENST00000358813	0.1458
ENST00000358825	0.0279
ENST00000358867	0.1043
ENST00000358869	0.0675
ENST00000358883	0.0027
ENST00000358896	0.0348
ENST00000358901	0.0000
ENST00000358906	0.0177
ENST00000358912	0.0024
ENST00000358935	0.0000
ENST00000359003	0.0141
ENST00000359013	0.0135
ENST00000359035	0.1098
ENST00000359052	0.0088
ENST00000359079	0.0082
ENST00000359106	0.0619
ENST00000359135	0.0759
ENST00000359151	0.1373
ENST00000359154	0.0126
ENST00000359156	0.0338
ENST00000359195	0.0118
ENST00000359204	0.0222
ENST00000359213	0.0320
ENST00000359221	0.0000
ENST00000359237	0.0519
ENST00000359238	0.0074
ENST00000359263	0.0098
ENST00000359273	0.0143
ENST00000359293	0.0696
ENST00000359303	0.0000
ENST00000359314	0.0376
ENST00000359321	0.0357
ENST00000359332	0.0099
ENST00000359429	0.0000
ENST00000359446	0.0278
ENST00000359513	0.0097
ENST00000359530	0.0043
ENST00000359534	0.0120
ENST00000359543	0.0599
ENST00000359546	0.0000
ENST00000359558	0.0369
ENST00000359568	0.1138
ENST00000359579	0.0285
ENST00000359591	0.0224
ENST00000359634	0.0048
ENST00000359653	0.0000
ENST00000359674	0.0456
ENST00000359680	0.0000
ENST00000359707	0.0021
ENST00000359741	0.0630
ENST00000359774	0.0168
ENST00000359775	0.0020
ENST00000359785	0.0458
ENST00000359786	0.0413
ENST00000359787	0.0455
ENST00000359793	0.0326
ENST00000359842	0.0043
ENST00000359846	0.0377
ENST00000359865	0.0324
ENST00000359867	0.0000
ENST00000359878	0.0469
ENST00000359890	0.0365
ENST00000359943	0.0220
ENST00000359959	0.0513
ENST00000359995	0.0000
ENST00000360000	0.0342
ENST00000360003	0.0031
ENST00000360004	0.1053
ENST00000360009	0.0030
ENST00000360028	0.0108
ENST00000360029	0.0127
ENST00000360039	0.0391
ENST00000360110	0.0539
ENST00000360128	0.0267
ENST00000360131	0.0441
ENST00000360244	0.0162
ENST00000360270	0.0000
ENST00000360280	0.0309
ENST00000360310	0.0450
ENST00000360321	0.0909
ENST00000360338	0.0249
ENST00000360351	0.0286
ENST00000360359	0.0150
ENST00000360383	0.0065
ENST00000360388	0.0025
ENST00000360403	0.0155
ENST00000360409	0.0086
ENST00000360439	0.0016
ENST00000360490	0.0107
ENST00000360505	0.0190
ENST00000360507	0.0415
ENST00000360534	0.0196
ENST00000360535	0.0018
ENST00000360538	0.0115
ENST00000360540	0.0056
ENST00000360578	0.0091
ENST00000360584	0.0198
ENST00000360586	0.0492
ENST00000360614	0.0813
ENST00000360631	0.0400
ENST00000360635	0.0000
ENST00000360647	0.0025
ENST00000360652	0.0088
ENST00000360658	0.0426
ENST00000360668	0.0000
ENST00000360683	0.0022
ENST00000360689	0.0017
ENST00000360697	0.0122
ENST00000360726	0.0028
ENST00000360742	0.0591
ENST00000360768	0.0057
ENST00000360814	0.0057
ENST00000360820	0.0065
ENST00000360863	0.0357
ENST00000360864	0.0000
ENST00000360900	0.0656
ENST00000360948	0.0060
ENST00000360982	0.0000
ENST00000360997	0.0069
ENST00000361055	0.0000
ENST00000361059	0.0035
ENST00000361092	0.0352
ENST00000361099	0.0067
ENST00000361101	0.0051
ENST00000361113	0.0217
ENST00000361115	0.0394
ENST00000361125	0.0027
ENST00000361131	0.0242
ENST00000361143	0.0429
ENST00000361183	0.0000
ENST00000361216	0.0029
ENST00000361226	0.0224
ENST00000361227	0.2432
ENST00000361229	0.0256
ENST00000361243	0.0510
ENST00000361271	0.0417
ENST00000361272	0.0000
ENST00000361283	0.0222
ENST00000361288	0.0332
ENST00000361309	0.0124
ENST00000361314	0.0163
ENST00000361328	0.0364
ENST00000361335	0.1837
ENST00000361337	0.0067
ENST00000361346	0.0032
ENST00000361357	0.0000
ENST00000361381	0.2438
ENST00000361390	0.1586
ENST00000361421	0.0019
ENST00000361427	0.0000
ENST00000361436	0.0061
ENST00000361441	0.1526
ENST00000361453	0.2768
ENST00000361475	0.0424
ENST00000361487	0.0117
ENST00000361505	0.0415
ENST00000361510	0.0049
ENST00000361511	0.0490
ENST00000361523	0.0022
ENST00000361539	0.0038
ENST00000361546	0.0009
ENST00000361564	0.0201
ENST00000361566	0.0150
ENST00000361567	0.2348
ENST00000361574	0.0224
ENST00000361575	0.0000
ENST00000361589	0.0073
ENST00000361611	0.0076
ENST00000361618	0.0024
ENST00000361624	0.1006
ENST00000361658	0.0199
ENST00000361669	0.0046
ENST00000361671	0.0014
ENST00000361681	0.2151
ENST00000361682	0.0778
ENST00000361684	0.0123
ENST00000361686	0.0284
ENST00000361717	0.0326
ENST00000361720	0.0305
ENST00000361722	0.0163
ENST00000361725	0.0000
ENST00000361726	0.0000
ENST00000361731	0.0252
ENST00000361735	0.0200
ENST00000361739	0.1211
ENST00000361756	0.0031
ENST00000361763	0.1313
ENST00000361781	0.0000
ENST00000361786	0.0100
ENST00000361789	0.1957
ENST00000361794	0.0322
ENST00000361807	0.0317
ENST00000361813	0.0089
ENST00000361833	0.0023
ENST00000361866	0.0472
ENST00000361874	0.0097
ENST00000361887	0.0580
ENST00000361891	0.0000
ENST00000361897	0.0000
ENST00000361899	0.2511
ENST00000361902	0.0864
ENST00000361909	0.0165
ENST00000361910	0.0367
ENST00000361927	0.0192
ENST00000361956	0.0092
ENST00000361959	0.0122
ENST00000361972	0.0209
ENST00000362003	0.0000
ENST00000362018	0.0000
ENST00000362021	0.0137
ENST00000362042	0.0026
ENST00000362057	0.0276
ENST00000362063	0.0050
ENST00000362079	0.1486
ENST00000366472	0.0076
ENST00000366514	0.1465
ENST00000366531	0.1314
ENST00000366535	0.0110
ENST00000366541	0.0407
ENST00000366574	0.0109
ENST00000366607	0.0000
ENST00000366617	0.0048
ENST00000366624	0.0454
ENST00000366639	0.0103
ENST00000366641	0.0235
ENST00000366645	0.0041
ENST00000366647	0.0235
ENST00000366661	0.0047
ENST00000366672	0.0035
ENST00000366684	0.0000
ENST00000366690	0.0046
ENST00000366691	0.0039
ENST00000366695	0.0000
ENST00000366711	0.0506
ENST00000366714	0.0228
ENST00000366756	0.1224
ENST00000366758	0.0454
ENST00000366779	0.0216
ENST00000366783	0.0022
ENST00000366787	0.0556
ENST00000366812	0.0133
ENST00000366813	0.0000
ENST00000366862	0.0136
ENST00000366881	0.0513
ENST00000366898	0.0797
ENST00000366899	0.0083
ENST00000366903	0.0629
ENST00000366913	0.0478
ENST00000366926	0.0351
ENST00000366928	0.0549
ENST00000366929	0.0000
ENST00000366935	0.0568
ENST00000366955	0.0579
ENST00000366956	0.0101
ENST00000366971	0.0216
ENST00000366991	0.0192
ENST00000367001	0.0217
ENST00000367005	0.0020
ENST00000367012	0.0309
ENST00000367019	0.0017
ENST00000367021	0.0000
ENST00000367028	0.0411
ENST00000367033	0.0037
ENST00000367034	0.0223
ENST00000367080	0.0425
ENST00000367091	0.0744
ENST00000367126	0.0448
ENST00000367137	0.0000
ENST00000367142	0.0165
ENST00000367145	0.0199
ENST00000367162	0.0140
ENST00000367166	0.0551
ENST00000367167	0.0471
ENST00000367194	0.1241
ENST00000367201	0.1257
ENST00000367220	0.0274
ENST00000367242	0.0000
ENST00000367244	0.0294
ENST00000367245	0.0340
ENST00000367249	0.0066
ENST00000367255	0.0457
ENST00000367261	0.0000
ENST00000367262	0.0081
ENST00000367268	0.0072
ENST00000367287	0.0058
ENST00000367288	0.0283
ENST00000367294	0.0408
ENST00000367303	0.0356
ENST00000367334	0.0000
ENST00000367342	0.0604
ENST00000367351	0.1098
ENST00000367362	0.0037
ENST00000367384	0.0915
ENST00000367385	0.0066
ENST00000367387	0.0000
ENST00000367409	0.0432
ENST00000367434	0.0024
ENST00000367435	0.0075
ENST00000367450	0.0027
ENST00000367456	0.0029
ENST00000367459	0.0306
ENST00000367460	0.0170
ENST00000367462	0.0039
ENST00000367463	0.0049
ENST00000367466	0.0141
ENST00000367467	0.0242
ENST00000367468	0.0182
ENST00000367495	0.0222
ENST00000367498	0.0047
ENST00000367506	0.0150
ENST00000367510	0.1045
ENST00000367519	0.0181
ENST00000367549	0.0031
ENST00000367559	0.0783
ENST00000367568	0.0209
ENST00000367569	0.0000
ENST00000367576	0.0337
ENST00000367577	0.0485
ENST00000367591	0.0080
ENST00000367595	0.0106
ENST00000367612	0.0511
ENST00000367627	0.0479
ENST00000367630	0.0098
ENST00000367635	0.0395
ENST00000367658	0.0092
ENST00000367660	0.0247
ENST00000367669	0.0082
ENST00000367698	0.0754
ENST00000367701	0.0060
ENST00000367721	0.0179
ENST00000367739	0.0492
ENST00000367749	0.0376
ENST00000367755	0.0639
ENST00000367806	0.0472
ENST00000367811	0.0147
ENST00000367815	0.0198
ENST00000367818	0.0789
ENST00000367821	0.0156
ENST00000367837	0.0205
ENST00000367840	0.0105
ENST00000367851	0.0870
ENST00000367858	0.0532
ENST00000367866	0.0106
ENST00000367872	0.0161
ENST00000367874	0.0000
ENST00000367875	0.0115
ENST00000367879	0.0000
ENST00000367884	0.0197
ENST00000367921	0.0070
ENST00000367941	0.0230
ENST00000367963	0.0163
ENST00000367969	0.0862
ENST00000367974	0.0621
ENST00000367975	0.0118
ENST00000367979	0.0284
ENST00000367987	0.0032
ENST00000367990	0.0700
ENST00000367993	0.0216
ENST00000368005	0.0063
ENST00000368010	0.0000
ENST00000368020	0.0000
ENST00000368026	0.1242
ENST00000368033	0.1260
ENST00000368058	0.0022
ENST00000368061	0.0019
ENST00000368069	0.0747
ENST00000368072	0.0134
ENST00000368088	0.0025
ENST00000368089	0.0000
ENST00000368096	0.0000
ENST00000368108	0.0000
ENST00000368121	0.0985
ENST00000368124	0.0050
ENST00000368149	0.0271
ENST00000368167	0.0749
ENST00000368168	0.0571
ENST00000368171	0.1145
ENST00000368192	0.0196
ENST00000368211	0.0509
ENST00000368216	0.0126
ENST00000368221	0.0072
ENST00000368223	0.0723
ENST00000368253	0.0160
ENST00000368272	0.0400
ENST00000368300	0.0030
ENST00000368314	0.0139
ENST00000368321	0.0000
ENST00000368322	0.0000
ENST00000368324	0.0093
ENST00000368364	0.0059
ENST00000368376	0.0472
ENST00000368378	0.0052
ENST00000368404	0.0090
ENST00000368408	0.0000
ENST00000368445	0.0086
ENST00000368455	0.0020
ENST00000368474	0.0335
ENST00000368476	0.0080
ENST00000368485	0.0235
ENST00000368494	0.0102
ENST00000368575	0.0000
ENST00000368592	0.0144
ENST00000368599	0.0194
ENST00000368605	0.0984
ENST00000368633	0.0130
ENST00000368636	0.0052
ENST00000368656	0.0500
ENST00000368662	0.0198
ENST00000368685	0.0147
ENST00000368690	0.0040
ENST00000368698	0.0544
ENST00000368716	0.0000
ENST00000368719	0.0000
ENST00000368733	0.1075
ENST00000368765	0.1379
ENST00000368786	0.0189
ENST00000368802	0.0407
ENST00000368809	0.0000
ENST00000368820	0.0152
ENST00000368821	0.0968
ENST00000368830	0.0599
ENST00000368845	0.0251
ENST00000368849	0.0190
ENST00000368851	0.0175
ENST00000368865	0.0000
ENST00000368875	0.0036
ENST00000368886	0.0095
ENST00000368892	0.0082
ENST00000368905	0.0174
ENST00000368908	0.0396
ENST00000368910	0.0054
ENST00000368913	0.0218
ENST00000368921	0.0222
ENST00000368931	0.1404
ENST00000368977	0.0437
ENST00000368984	0.0062
ENST00000368986	0.0000
ENST00000369002	0.0000
ENST00000369023	0.0234
ENST00000369026	0.0286
ENST00000369037	0.0125
ENST00000369039	0.0667
ENST00000369046	0.0227
ENST00000369093	0.0000
ENST00000369096	0.0097
ENST00000369103	0.0055
ENST00000369110	0.0113
ENST00000369111	0.0326
ENST00000369124	0.0391
ENST00000369151	0.0054
ENST00000369152	0.0511
ENST00000369159	0.0000
ENST00000369162	0.0223
ENST00000369168	0.0697
ENST00000369209	0.0045
ENST00000369239	0.0037
ENST00000369261	0.0081
ENST00000369278	0.0113
ENST00000369287	0.0212
ENST00000369303	0.0011
ENST00000369314	0.0092
ENST00000369329	0.0000
ENST00000369352	0.0331
ENST00000369406	0.0276
ENST00000369416	0.0376
ENST00000369448	0.0051
ENST00000369449	0.0162
ENST00000369452	0.0017
ENST00000369454	0.0000
ENST00000369478	0.0598
ENST00000369479	0.0294
ENST00000369501	0.0000
ENST00000369512	0.0124
ENST00000369514	0.0181
ENST00000369528	0.0047
ENST00000369534	0.0107
ENST00000369535	0.0000
ENST00000369536	0.0156
ENST00000369550	0.0058
ENST00000369552	0.0089
ENST00000369563	0.0470
ENST00000369577	0.0209
ENST00000369603	0.0042
ENST00000369604	0.0039
ENST00000369622	0.0000
ENST00000369626	0.0320
ENST00000369630	0.0237
ENST00000369645	0.0100
ENST00000369663	0.0066
ENST00000369681	0.0134
ENST00000369682	0.0316
ENST00000369700	0.0413
ENST00000369701	0.0131
ENST00000369709	0.0000
ENST00000369713	0.0290
ENST00000369716	0.0490
ENST00000369722	0.0898
ENST00000369727	0.0498
ENST00000369738	0.1990
ENST00000369750	0.0333
ENST00000369754	0.0130
ENST00000369763	0.0303
ENST00000369769	0.0157
ENST00000369779	0.0267
ENST00000369780	0.0070
ENST00000369784	0.0174
ENST00000369799	0.0000
ENST00000369816	0.0223
ENST00000369839	0.0125
ENST00000369846	0.0473
ENST00000369847	0.0086
ENST00000369850	0.0079
ENST00000369851	0.0000
ENST00000369864	0.0000
ENST00000369868	0.0568
ENST00000369887	0.0571
ENST00000369893	0.0280
ENST00000369902	0.0000
ENST00000369905	0.0000
ENST00000369937	0.0105
ENST00000369939	0.0257
ENST00000369947	0.0179
ENST00000369950	0.0514
ENST00000369966	0.0128
ENST00000369981	0.0109
ENST00000369982	0.0575
ENST00000370005	0.0667
ENST00000370025	0.0073
ENST00000370031	0.0360
ENST00000370056	0.0118
ENST00000370068	0.0148
ENST00000370078	0.0027
ENST00000370109	0.0316
ENST00000370114	0.0182
ENST00000370132	0.0207
ENST00000370138	0.0265
ENST00000370141	0.0208
ENST00000370153	0.0136
ENST00000370185	0.0039
ENST00000370192	0.0166
ENST00000370197	0.0000
ENST00000370206	0.0030
ENST00000370238	0.0073
ENST00000370263	0.0333
ENST00000370272	0.0000
ENST00000370274	0.0322
ENST00000370277	0.0058
ENST00000370282	0.0087
ENST00000370298	0.0034
ENST00000370310	0.0047
ENST00000370314	0.0041
ENST00000370316	0.1250
ENST00000370328	0.0237
ENST00000370336	0.0324
ENST00000370339	0.0161
ENST00000370350	0.0601
ENST00000370353	0.0260
ENST00000370355	0.0457
ENST00000370372	0.0141
ENST00000370383	0.0055
ENST00000370396	0.0050
ENST00000370397	0.0054
ENST00000370449	0.0415
ENST00000370454	0.0025
ENST00000370456	0.0829
ENST00000370460	0.0183
ENST00000370473	0.0508
ENST00000370474	0.0278
ENST00000370495	0.0000
ENST00000370500	0.0000
ENST00000370526	0.0205
ENST00000370532	0.0766
ENST00000370550	0.0028
ENST00000370565	0.0382
ENST00000370571	0.0414
ENST00000370574	0.0383
ENST00000370580	0.0086
ENST00000370589	0.0217
ENST00000370611	0.0312
ENST00000370629	0.0268
ENST00000370645	0.0000
ENST00000370648	0.0302
ENST00000370651	0.0636
ENST00000370654	0.0201
ENST00000370657	0.0473
ENST00000370664	0.0000
ENST00000370665	0.0249
ENST00000370693	0.0095
ENST00000370695	0.0114
ENST00000370706	0.0273
ENST00000370742	0.0246
ENST00000370752	0.0151
ENST00000370758	0.0167
ENST00000370777	0.0093
ENST00000370809	0.0738
ENST00000370812	0.0253
ENST00000370828	0.0090
ENST00000370854	0.0027
ENST00000370855	0.0287
ENST00000370867	0.0775
ENST00000370888	0.0038
ENST00000370902	0.0000
ENST00000370952	0.0249
ENST00000370959	0.0180
ENST00000370978	0.0559
ENST00000370981	0.0789
ENST00000370986	0.0061
ENST00000370992	0.0697
ENST00000370995	0.0025
ENST00000370996	0.0368
ENST00000371007	0.0850
ENST00000371015	0.0179
ENST00000371026	0.0891
ENST00000371068	0.0203
ENST00000371069	0.0041
ENST00000371084	0.0819
ENST00000371088	0.0302
ENST00000371113	0.0144
ENST00000371122	0.0000
ENST00000371139	0.0000
ENST00000371141	0.0132
ENST00000371168	0.0292
ENST00000371174	0.0275
ENST00000371201	0.0586
ENST00000371208	0.0137
ENST00000371217	0.0643
ENST00000371222	0.0060
ENST00000371226	0.0668
ENST00000371231	0.0036
ENST00000371242	0.0000
ENST00000371269	0.0058
ENST00000371270	0.0837
ENST00000371279	0.0547
ENST00000371281	0.1034
ENST00000371320	0.0000
ENST00000371325	0.1813
ENST00000371331	0.0422
ENST00000371347	0.0031
ENST00000371355	0.1568
ENST00000371388	0.2270
ENST00000371410	0.0145
ENST00000371418	0.0000
ENST00000371437	0.1000
ENST00000371442	0.0204
ENST00000371447	0.0128
ENST00000371470	0.0000
ENST00000371475	0.0038
ENST00000371477	0.0025
ENST00000371486	0.0213
ENST00000371522	0.1130
ENST00000371558	0.0000
ENST00000371568	0.0523
ENST00000371584	0.0373
ENST00000371614	0.0452
ENST00000371620	0.0343
ENST00000371621	0.0230
ENST00000371626	0.0116
ENST00000371655	0.0046
ENST00000371663	0.0495
ENST00000371697	0.0094
ENST00000371713	0.0066
ENST00000371717	0.0210
ENST00000371728	0.0430
ENST00000371741	0.0023
ENST00000371746	0.0100
ENST00000371764	0.0066
ENST00000371790	0.0123
ENST00000371821	0.0162
ENST00000371833	0.0000
ENST00000371847	0.0184
ENST00000371873	0.0132
ENST00000371927	0.0436
ENST00000371933	0.0283
ENST00000371937	0.0213
ENST00000371946	0.0151
ENST00000371953	0.0000
ENST00000371959	0.1062
ENST00000371964	0.0508
ENST00000371968	0.0045
ENST00000371974	0.0367
ENST00000371980	0.0335
ENST00000371989	0.0037
ENST00000371992	0.0160
ENST00000372003	0.0625
ENST00000372014	0.0414
ENST00000372017	0.0394
ENST00000372022	0.0360
ENST00000372037	0.0038
ENST00000372042	0.0044
ENST00000372068	0.0000
ENST00000372090	0.0295
ENST00000372134	0.0261
ENST00000372146	0.0036
ENST00000372172	0.0023
ENST00000372187	0.0090
ENST00000372192	0.0258
ENST00000372211	0.0433
ENST00000372224	0.0185
ENST00000372232	0.0126
ENST00000372237	0.0217
ENST00000372257	0.0000
ENST00000372271	0.0106
ENST00000372281	0.2231
ENST00000372292	0.0480
ENST00000372318	0.0489
ENST00000372330	0.0566
ENST00000372343	0.0000
ENST00000372422	0.0086
ENST00000372435	0.0000
ENST00000372447	0.0000
ENST00000372458	0.0179
ENST00000372476	0.0152
ENST00000372479	0.0121
ENST00000372484	0.0142
ENST00000372486	0.0000
ENST00000372518	0.0140
ENST00000372519	0.0220
ENST00000372522	0.0152
ENST00000372524	0.0047
ENST00000372525	0.0402
ENST00000372538	0.0153
ENST00000372548	0.0058
ENST00000372554	0.0099
ENST00000372555	0.0000
ENST00000372565	0.0247
ENST00000372586	0.0037
ENST00000372621	0.0051
ENST00000372622	0.0061
ENST00000372624	0.0063
ENST00000372629	0.0625
ENST00000372642	0.0360
ENST00000372643	0.0886
ENST00000372648	0.0050
ENST00000372661	0.0096
ENST00000372676	0.0650
ENST00000372684	0.0032
ENST00000372690	0.0063
ENST00000372692	0.0034
ENST00000372705	0.0380
ENST00000372718	0.0070
ENST00000372726	0.0828
ENST00000372728	0.0160
ENST00000372733	0.0556
ENST00000372759	0.0084
ENST00000372764	0.0674
ENST00000372769	0.1564
ENST00000372785	0.0811
ENST00000372805	0.0232
ENST00000372806	0.0292
ENST00000372808	0.0136
ENST00000372809	0.0313
ENST00000372829	0.0110
ENST00000372833	0.0702
ENST00000372841	0.0285
ENST00000372858	0.0015
ENST00000372876	0.0491
ENST00000372902	0.0000
ENST00000372907	0.0758
ENST00000372919	0.0143
ENST00000372936	0.0496
ENST00000372945	0.0657
ENST00000372956	0.0156
ENST00000372969	0.1038
ENST00000372991	0.0068
ENST00000373001	0.0025
ENST00000373009	0.0160
ENST00000373016	0.0036
ENST00000373034	0.0105
ENST00000373036	0.0133
ENST00000373039	0.0069
ENST00000373044	0.0149
ENST00000373054	0.0374
ENST00000373069	0.2341
ENST00000373078	0.0092
ENST00000373079	0.0316
ENST00000373087	0.0267
ENST00000373095	0.0078
ENST00000373113	0.0348
ENST00000373116	0.1317
ENST00000373176	0.0206
ENST00000373178	0.0165
ENST00000373191	0.0828
ENST00000373200	0.0028
ENST00000373208	0.0326
ENST00000373218	0.0000
ENST00000373232	0.0035
ENST00000373237	0.0000
ENST00000373255	0.0027
ENST00000373284	0.0280
ENST00000373289	0.1498
ENST00000373290	0.0170
ENST00000373298	0.0000
ENST00000373302	0.0000
ENST00000373316	0.0024
ENST00000373327	0.0507
ENST00000373344	0.0108
ENST00000373358	0.0258
ENST00000373359	0.0497
ENST00000373362	0.0333
ENST00000373365	0.0217
ENST00000373367	0.0089
ENST00000373371	0.0231
ENST00000373381	0.0115
ENST00000373383	0.0291
ENST00000373408	0.0412
ENST00000373425	0.0041
ENST00000373428	0.0048
ENST00000373433	0.0000
ENST00000373441	0.0313
ENST00000373451	0.0012
ENST00000373461	0.0000
ENST00000373467	0.0000
ENST00000373476	0.0539
ENST00000373479	0.0268
ENST00000373489	0.0346
ENST00000373493	0.0000
ENST00000373502	0.0000
ENST00000373521	0.0000
ENST00000373534	0.0075
ENST00000373537	0.0000
ENST00000373539	0.0139
ENST00000373585	0.0027
ENST00000373600	0.0519
ENST00000373606	0.0000
ENST00000373615	0.0025
ENST00000373625	0.0000
ENST00000373644	0.0893
ENST00000373654	0.0000
ENST00000373659	0.0094
ENST00000373674	0.0346
ENST00000373677	0.0212
ENST00000373684	0.0490
ENST00000373703	0.0106
ENST00000373715	0.0000
ENST00000373731	0.0119
ENST00000373750	0.0508
ENST00000373758	0.0199
ENST00000373765	0.0182
ENST00000373783	0.0148
ENST00000373795	0.0081
ENST00000373812	0.0000
ENST00000373872	0.0084
ENST00000373880	0.0055
ENST00000373886	0.0062
ENST00000373887	0.0264
ENST00000373921	0.0591
ENST00000373930	0.0385
ENST00000373943	0.0145
ENST00000373944	0.0433
ENST00000373960	0.0064
ENST00000373968	0.1048
ENST00000373970	0.0226
ENST00000373983	0.0046
ENST00000373988	0.0000
ENST00000374005	0.0246
ENST00000374017	0.0168
ENST00000374024	0.0061
ENST00000374045	0.0199
ENST00000374049	0.0175
ENST00000374050	0.0085
ENST00000374080	0.0041
ENST00000374092	0.0596
ENST00000374126	0.0042
ENST00000374169	0.0000
ENST00000374176	0.0023
ENST00000374198	0.0096
ENST00000374201	0.0540
ENST00000374202	0.0271
ENST00000374206	0.0118
ENST00000374212	0.0105
ENST00000374222	0.0548
ENST00000374231	0.0397
ENST00000374264	0.0542
ENST00000374266	0.0373
ENST00000374279	0.0000
ENST00000374296	0.0231
ENST00000374343	0.0483
ENST00000374358	0.0064
ENST00000374379	0.0040
ENST00000374412	0.0405
ENST00000374426	0.0168
ENST00000374433	0.0000
ENST00000374466	0.0092
ENST00000374467	0.0190
ENST00000374490	0.0862
ENST00000374492	0.0156
ENST00000374493	0.0150
ENST00000374497	0.0230
ENST00000374500	0.0406
ENST00000374514	0.0522
ENST00000374517	0.0381
ENST00000374519	0.0301
ENST00000374541	0.0197
ENST00000374550	0.0000
ENST00000374561	0.0252
ENST00000374580	0.0087
ENST00000374616	0.0016
ENST00000374639	0.0367
ENST00000374662	0.0345
ENST00000374672	0.0064
ENST00000374690	0.0078
ENST00000374692	0.0206
ENST00000374700	0.0433
ENST00000374704	0.0000
ENST00000374737	0.0627
ENST00000374741	0.0884
ENST00000374786	0.0000
ENST00000374789	0.0099
ENST00000374810	0.0364
ENST00000374832	0.0267
ENST00000374839	0.0000
ENST00000374851	0.0000
ENST00000374852	0.0298
ENST00000374855	0.0082
ENST00000374865	0.0443
ENST00000374879	0.0132
ENST00000374888	0.0388
ENST00000374900	0.0320
ENST00000374902	0.0022
ENST00000374919	0.0194
ENST00000374971	0.0991
ENST00000374979	0.0054
ENST00000374980	0.0030
ENST00000374987	0.0386
ENST00000374994	0.0000
ENST00000375011	0.0258
ENST00000375078	0.0000
ENST00000375099	0.0571
ENST00000375120	0.0176
ENST00000375135	0.0104
ENST00000375151	0.0157
ENST00000375200	0.0782
ENST00000375213	0.0112
ENST00000375234	0.0354
ENST00000375241	0.0347
ENST00000375249	0.0973
ENST00000375263	0.0452
ENST00000375327	0.0369
ENST00000375344	0.0059
ENST00000375353	0.1135
ENST00000375401	0.0071
ENST00000375406	0.0246
ENST00000375446	0.0197
ENST00000375499	0.0179
ENST00000375527	0.0022
ENST00000375541	0.0916
ENST00000375547	0.0650
ENST00000375549	0.0566
ENST00000375550	0.0380
ENST00000375559	0.0637
ENST00000375592	0.0070
ENST00000375599	0.0271
ENST00000375662	0.0733
ENST00000375687	0.0526
ENST00000375712	0.0013
ENST00000375731	0.0177
ENST00000375733	0.0074
ENST00000375746	0.0094
ENST00000375765	0.0000
ENST00000375774	0.0621
ENST00000375782	0.0379
ENST00000375820	0.0415
ENST00000375835	0.0185
ENST00000375852	0.0178
ENST00000375887	0.0421
ENST00000375898	0.0000
ENST00000375906	0.0537
ENST00000375978	0.0545
ENST00000375980	0.0000
ENST00000376030	0.0647
ENST00000376032	0.0044
ENST00000376075	0.0819
ENST00000376088	0.0037
ENST00000376104	0.0062
ENST00000376112	0.0130
ENST00000376131	0.0000
ENST00000376142	0.0000
ENST00000376150	0.1181
ENST00000376215	0.0313
ENST00000376227	0.0159
ENST00000376233	0.0344
ENST00000376250	0.0719
ENST00000376259	0.0434
